Ⅰ．景気の現状に対する判断理由等,,,,,
,,,,,
　景気の現状に対する判断の理由及びそれに対する追加説明等について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,,
,,,,,
,,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北海道)",,◎,商店街（代表者）,来客数の動き,・天候が良く、気温も暖かいため、人出が多く、客の入込もとても多い。
,,◎,観光型ホテル（経営者）,販売量の動き,・道外からの家族客、グループ客が好調である。人数的には大きな伸びではないが、宿泊単価、その他収入の消費単価が上昇している。
,,◎,観光型ホテル（スタッフ）,来客数の動き,・観光客の動向をみると、南北海道エリアは伸び悩んでいる状況であるものの、札幌エリア、富良野エリア、知床エリアは大幅な増員である。交通、食事、宿泊の関係者の動きも活発化している。
,,○,商店街（代表者）,販売量の動き,・前年同様に８月に入ってから夏日が続き、ビール、アイスクリームなどの飲料関連商品や水着、Ｔシャツなどの衣料品等を扱うコンビニ、酒屋、衣料品店、居酒屋が好調に推移している。
,,○,商店街（代表者）,来客数の動き,・８月は天候に恵まれたことから、夏休みの観光客が増加した。休日のイベント実施の影響もあり、飲食店では客の入込が増加しており、傾向としては上向きにある。
,,○,一般小売店［酒］（経営者）,販売量の動き,・今月は好天が続いているせいか、外出する人が多く、取引先の飲食店もかなり潤っている。
,,○,一般小売店［土産］（店員）,お客様の様子,・８月は年間でも一番忙しい月だが、今年は全国的な景気回復の影響もあるのか、家族単位で帰省や夏休みの旅行を楽しんでいるようであり、航空機の乗降客数が増えており、それに伴って来客数も増えている。客単価もやや改善傾向にあり、売上も微増している。
,,○,百貨店（売場主任）,単価の動き,・去年、苦戦していたフォーマルや呉服等の高額品の動きが今年は非常に良い。秋の新製品もスタートから非常に好調である。
,,○,スーパー（店長）,販売量の動き,・売上も販売量も、３か月前と比べて、ほんの少しではあるが良くなってきている。客足が少し戻ってきていると感じる。
,,○,コンビニ（エリア担当）,来客数の動き,・天候に恵まれたことから売上は大幅に回復傾向にあるが、ガソリン高騰の影響からか自動車で来店する客の動きが鈍い。天候面のプラス要因が無くなれば、週末の来客数が減少し、単価も低下する可能性が高い。
,,○,住関連専門店（従業員）,販売量の動き,・夏物商材が一気に売れた。
,,○,旅行代理店（従業員）,来客数の動き,・来客数が回復していることもあり、８月の旅行者数はようやく前年比100%を超えることができた。間際の申込増が効いている。単価が高いにもかかわらず、沖縄旅行が前年比200%を超える伸びを示しており、しばらく続行する勢いがある。
,,○,旅行代理店（従業員）,販売量の動き,・秋の国内旅行の受注が増加しており、海外旅行も９～12月にかけての受注が増えてきている。
,,○,旅行代理店（従業員）,販売量の動き,・来客数が増えている。
,,○,美容室（経営者）,お客様の様子,・７月にはガソリン高騰の影響で堅い支出傾向にあったが、８月になるとその傾向も薄れ、前年よりも８％増の売上となった。
,,○,設計事務所（所長）,競争相手の様子,・最近は、以前のように仕事がないという話を聞かなくなった。少し前までは、仕事があるところと無いところがはっきりしていたが、満遍なく仕事が回っているようだ。それだけ何らかの物件が動いているということである。
,,□,商店街（代表者）,お客様の様子,・残暑が続き、夏物商材はそれなりに消化ができているものの、客単価が低い。秋物商材に関しては、客の購買欲がいまいち出てきていないのか、それほど動きがみられない。
,,□,商店街（代表者）,お客様の様子,・暑さは続いているが、客の買い方は変わらないままである。
,,□,百貨店（販売促進担当）,販売量の動き,・真夏日が続く猛暑の影響を大きく受け、売れ筋商材が変化している。洋品、雑貨などの盛夏商材は実需を取り込んで伸長しているものの、秋物の定価商材の出足が鈍り、客単価の低下を招いている。また高校野球の盛り上がりも来客数にマイナスの影響を与えている。
,,□,スーパー（店長）,来客数の動き,・北海道全体における既存店の売上高は前年比95.7％と前月から2.7％の減少となっている。部門別にみると、特に住居用品が前年比91.5％と低迷しており、前月を８％ほど下回っている。衣料品も前年比を上回っていた前月からダウンしており、前年比97.7％と減少に転じている。主力の食品は旧盆商戦の成功から、前年比99.2%と前月からは1.3％ほど回復している。
,,□,スーパー（企画担当）,お客様の様子,・猛暑のおかげで売上が良かったものの、景気の回復は感じられない。客は本当に必要に迫られたものしか購入しないことを、今月も深く実感した。
,,□,コンビニ（エリア担当）,単価の動き,・天候要因により来客数が増加したが、商品単価は上昇しておらず、100円以下の商品や特売品の動きだけが良い。単価の高い商品群の動きは悪いままである。
,,□,コンビニ（エリア担当）,競争相手の様子,・気温の上昇に伴い、買上点数が著しく伸びている。たばこの増税の影響も少なく、前年実績を上回っている。
,,□,衣料品専門店（店長）,お客様の様子,・展示会の様子をみると、来客数が少なく、また客の買い方も慎重であった。良い物であっても買わないという状態が続いている。
,,□,家電量販店（経営者）,販売量の動き,・販売単価が下落しており、前年と同数を販売しても売上総額がダウンするという状況にある。実際には前年同数を売ることも非常に困難である。
,,□,家電量販店（店員）,それ以外,・８月になって気温が上がったのに伴い、少しは夏物商材が売れた。
,,□,家電量販店（地区統括部長）,販売量の動き,・薄型テレビは引き続き好調であるが、伸びは鈍化している。
,,□,乗用車販売店（営業担当）,販売量の動き,・受注台数が前年実績を超えてこない。
,,□,その他専門店［医薬品］（経営者）,来客数の動き,・来客数の減少に歯止めが掛からない。来店促進策を講じていても、なかなか功を奏しない現状である。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・石油製品の高騰が続いており、燃料の節約がなされている。
,,□,高級レストラン（スタッフ）,単価の動き,・宿泊客は前年並みであり、レストラン利用の増加は期待できなかった。前月同様、観光客向けメニューの設定や全体的な単価調整により増収が図れ、今月も施策が功を奏した結果となっている。
,,□,高級レストラン（スタッフ）,来客数の動き,・前年比105％と好調である。例年、８月は下旬以降に落ち込んでくるが、今年はほぼピーク時の売上をキープしている。ランチは待ち時間ありの満席の状態が続いている。この頃は、修学旅行生が目立つようになっている。
,,□,高級レストラン（スタッフ）,販売量の動き,・８月は猛暑の影響で大苦戦した。売上全体では前年比30％減となった。部門別売上をみると、ランチが20％ダウンしたほか、ディナーは35％ダウンした。ディナー客は気温上昇とともにビヤガーデンに流れるようになり、特に料理より飲物の減少が目立った。またお盆休みを例年より長く取っている人が多く、外食費が節約されている。個室は企業の利用が順調で前年並みであった。
,,□,観光型ホテル（経営者）,来客数の動き,・前年からみればやや良くなっているが、前年は愛知万博の影響があったためであり、前々年度からみると変わらないと評価している。
,,□,旅行代理店（従業員）,販売量の動き,・客の流れがやや活発化してきているが、残念ながら販売額には表れてきていない。
,,□,タクシー運転手,お客様の様子,・北海道は例年にない猛暑で、各種イベント等も盛り上がりをみせたようであるが、タクシーの需要は前月、前々月とさほど変わらなかった。
,,□,設計事務所（職員）,単価の動き,・酪農振興策の一つとして大手乳業メーカーのチーズ工場が相次いで着工したこともあり、鉄骨製作工場では、年末まで仕事が埋まっているが、建設会社によれば単価面で厳しく、とても景気が上昇するような状況ではないとのことである。
,,□,住宅販売会社（経営者）,来客数の動き,・モデルハウスへの来場者は相変わらず前年を下回っている。
,,□,住宅販売会社（従業員）,販売量の動き,・販売額の動きが悪いこともあるが、単価が下がり気味で、客の動きが非常に悪い状態である。
,,▲,商店街（代表者）,お客様の様子,・例年にない残暑も影響していると思うが、先行き不透明感と相まって、なかなか客の購買に結びつかない状況である。
,,▲,百貨店（売場主任）,お客様の様子,・出足は順調だったが、中旬から大幅に集客が減っている。好天続きでアウトドアを行うのに好環境となったことが、小売には向かい風となった。全館的に20～30代の来客が大きく減っている。
,,▲,住関連専門店（経営者）,販売量の動き,・商店街の他店の動向だが、退店、倒産が相次いでいる。
,,▲,一般レストラン（スタッフ）,単価の動き,・来客数は前年並みだが単価が７％ほど下落しており、２か月連続しての単価低下となった。特に８月は子供連れのファミリー客が例年に比べ多く、アルコール飲料の売上が大幅に減少した。
,,×,タクシー運転手,来客数の動き,・８月はお盆休みなどがあり、タクシーの利用が減る時期ではあるが、今年は暑い日が多く、雨の日が少なかったせいか、前年よりも利用客が減っている。観光客は増えているようであるが、観光客のタクシーの利用は増えていない。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,金属製品製造業（経営者）,受注量や販売量の動き,・価格面ではそれほど良い状態とはなっていないものの、販売量は比較的安定して推移している。
,,○,輸送業（支店長）,取引先の様子,・大手鉄鋼メーカーによるグループ化、系列化が一段とはっきりしてきた。道内経済の回復の遅れもあり、道内向けの物量が増加していない中、メーカーの系列業社への貨物の集約、集中がみられる。
,,□,輸送業（経営者）,取引先の様子,・燃料の高騰が影響している。
,,□,輸送業（営業担当）,取引先の様子,・原油の高騰は継続しているものの、紙パルプ、肥料、飼料、飲料等の生産工場における生産数量に今のところ大きな変化は出ていない。
,,□,金融業（企画担当）,それ以外,・設備資金は、自動車、食品関連の能力増強投資で増加している。観光関連も来道者数が増加し、土産物品を扱う食品メーカーや小売は堅調である。しかし、公共投資が減少基調にあるほか、住宅投資は耐震強度偽装問題の影響で分譲マンションが不振である。石油製品価格の上昇が企業収益を圧迫しており、総じて景気は横ばいとなっている。
,,□,司法書士,取引先の様子,・新聞などでは住宅建築が伸びているように報道されているが、実態は以前と変わらないままである。
,,□,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・公共事業の減少を幾分民間工事量でカバーしている。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・設備投資を検討する企業がある反面、倒産や資金不足が表面化する企業も散見される。
,,□,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・一部非鉄加工分野で集中的に仕事量が増加しているものの、全般的に低位で推移しているのは変わっていない。
,,▲,家具製造業（経営者）,受注量や販売量の動き,・公共事業を中心とする請負物件が低迷している。
,,▲,出版・印刷・同関連産業（役員）,受注量や販売量の動き,・官公庁の仕事の減少傾向が続いている。競争がより激しくなっており、デフレも収まっていない。原材料価格の高騰も影響している。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,学校［大学］（就職担当）,採用者数の動き,・採用内定者が前年と比較して10％程度好調である。このままで推移すると年度末の就職率はかなり良くなる。しかし、内定辞退者も多く、企業としては採用枠を充足しない可能性もある。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・第二次、第三次産業の求人広告受理件数が、若干増加していることから、求人意欲が活発になっている。
,,○,職業安定所（職員）,求人数の動き,・５月以降、新規求人の増加が続いている。
,,○,職業安定所（職員）,求人数の動き,・新規求人数が３か月連続して増加しており、７月までの対前年累計比は6.5％の増加となっている。
,,□,人材派遣会社（社員）,求職者数の動き,・例年のことだが、求職者の動きが鈍くなる時期であり、そうした状況に変わりはない。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・ここ数か月、好調さの水準に大きな変化はみられない。アルバイトは道内アウトソーシング、人材派遣、飲食、小売、病院・介護等の求人を始め全般的に好調である。正社員の求人に関しても、業種、職種ともにバラエティーに富んできている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・地元求人数だけでみると下降気味ではあるが、決定率がやや改善傾向にある。
,,□,職業安定所（職員）,求人数の動き,・新規求人は医療・福祉で増加しているものの、卸・小売業、サービス業で減少しており、全体では1.2％の減少とほとんど変化がみられない。
,,□,職業安定所（職員）,求人数の動き,・有効求人倍率、新規求人数ともに前年比の減少幅が小さくなってきている。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,その他専門店［食品］（経営者）,販売量の動き,・地元での小売高は若干減少したが、首都圏向けには活発な荷動きがみえてきた。
,,○,商店街（代表者）,来客数の動き,・景気が良い、という店が散見されるようになってきた。
,,○,百貨店（売場主任）,販売量の動き,・前年比は若干下回っているものの、暑さにより夏物のクリアランスが好調だったため、３か月前ほど悪い状況ではない。
,,○,百貨店（経営者）,販売量の動き,・セール中心ではあるが、服飾雑貨、婦人ファッションがここしばらく好調で、あわせて紳士関連も２けたを超す伸びとなっており、食料品、お中元関連の不振をカバーして推移している。
,,○,スーパー（経営者）,単価の動き,・既存店客数が堅調なことに加えて、単価が前年同月を上回っている。
,,○,スーパー（経営者）,販売量の動き,・梅雨明け以降は好天に恵まれ、30度以上の真夏日も連続したため、夏物商材の販売が順調であった。また、やや上質なものを買っているということから、客のゆとりを感じる。
,,○,コンビニ（経営者）,来客数の動き,・来客数が７％増加と好調だったが、単価は１％増、買上点数は0.03ポイント増とやや弱い。
,,○,コンビニ（経営者）,来客数の動き,・気温が上がってきて、客数が増えてきている。
,,○,家電量販店（店長）,販売量の動き,・季節商材が上向きになっている。
,,○,乗用車販売店（従業員）,販売量の動き,・前年同月と比べると販売台数が伸びてきている。今から繁忙期に入ることもあって期待できる数字が出ている。サービス部門も、入庫台数はいまだ前年割れしているが単価減を補えるような整備内容になりつつある。
,,○,住関連専門店（経営者）,販売量の動き,・当社で扱っているお盆関連用品が、前年より売上を伸ばした。
,,○,その他専門店［靴］（経営者）,販売量の動き,・８月は気温が高い日が続き、サンダル等の夏物商材の消化が例年よりも進んだ。
,,○,観光型ホテル（経営者）,来客数の動き,・当月は夏休み、夏祭り、お盆などイベントの多い月で、客の動きも多く家族連れが大半であった。他の時期の家族連れと違い財布のひもが緩く、館内消費が良好だった。
,,○,通信会社（営業担当）,販売量の動き,・前月後半からお盆期間にかけて、かなりの来客、売上があった。同業者からも同じような話を聞いた。
,,○,観光名所（職員）,来客数の動き,・天候の回復とともに、団体客以外のフリー客の来場も増えている。
,,□,商店街（代表者）,販売量の動き,・景気回復とはいえ人の流れが大型店に集中している。格差を身にしみて感じる。弱小の商店街に対抗策はない。
,,□,商店街（代表者）,お客様の様子,・梅雨明けにより、来客数、売上は少し上向いたが、季節商材のエアコン、夏物衣料などは時期を失し、商店主からは「あと１週間梅雨明けが早ければ」との声がある。なお、夏祭りの季節で、安価な女性用浴衣の売行きが好調である。
,,□,一般小売店［書籍］（経営者）,販売量の動き,・雑誌、書籍共にヒット作が少ない。また、期待していた夏休み時期の児童書やコミックの売行きが伸び悩んでいる。
,,□,一般小売店［雑貨］（企画担当）,来客数の動き,・天候によって客数はばらつきがあるが、力強さはない。仕入価格は徐々に上がっている。
,,□,百貨店（売場主任）,お客様の様子,・婦人服売場は秋物がメインであるが、猛暑のため客からは見向きもされない。一方、別会場の夏物セールは好調である。ヤング、キャリア層は秋色夏素材の商品をプロパーで打ち出しているが、ブランドによってばらつきがある。ミセス層はジャストシーズンを求める人が多く、夏物商材を単品買いする人がほとんどである。
,,□,百貨店（営業担当）,来客数の動き,・当月の業績は、前年を上回る見込みであり、特に来客数は大きく増加した。ただし、これは前年不調であった夏祭り、お盆などの期間が、本年は天候に恵まれたことが来客増の主因であり、決して悪い状況ではないが力強さは感じない。
,,□,百貨店（売場担当）,単価の動き,・セールの売上は８月後半になってからも勢いがあり前年比200％を超える。しかし、催事場での企画によるシャワー効果は期待ほどではなく、意外と厳しい。
,,□,百貨店（販促担当）,お客様の様子,・前半は夏物セール商戦が好調に推移したが、後半になると、端境期企画の初秋物、晩夏物の動きは残暑のため鈍かった。季節商材は、浴衣が２けた増であったが水着は逆に苦戦を強いられた。
,,□,スーパー（経営者）,販売量の動き,・客数、販売量、単価ともに前年並みで推移している。
,,□,衣料品専門店（店長）,お客様の様子,・たんす在庫にない商品で、かつ、気に入った商品のみ購入する傾向は、男性ほど強くなっている。
,,□,家電量販店（従業員）,販売量の動き,・当月は季節商材、パソコンの新商品の遅れなどによるマイナスを、ＡＶ機器、白物家電でカバーしている状況で、全体的には前年と変わらない。
,,□,乗用車販売店（経営者）,単価の動き,・ここ半年くらい、ガソリン高騰と金利上昇懸念から、軽自動車を中心とした安価で小型な車へ販売が偏る傾向が続いている。一部低金利クレジットでの販売は好調に推移している。
,,□,乗用車販売店（経営者）,来客数の動き,・新車の販売では、見積を提出しても時間が掛かり、なかなか決まらない状況が続いている。車検をとる人は以前よりも増えており、11年目の車でも車検をとる人が多くなっている。
,,□,その他専門店［呉服］（経営者）,販売量の動き,・新商品で単価の安いものは売れるが、高いものは厳しい。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・前月の天候不順の影響か、夏物は見込みよりも少なかった。後半は暑くなってきたが、売上には結び付かなかった。景気が良くなっているような実感はない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・ガソリン価格の上昇で販売数量が前年割れを続けている。特に高速道路と平場の価格差が大きく、高速道路に近い給油所の落ち込みが大きい。また、軽油の販売が落ち込んでおり、公共事業の発注の落ち込みが響いている。
,,□,一般レストラン（経営者）,販売量の動き,・お盆前までは比較的好調だったが、お盆以降は客の出足が鈍く、あまり変わらない。
,,□,その他飲食［弁当］（スタッフ）,販売量の動き,・倒産する企業もまだ多く、景気の悪い状況が続いている。
,,□,都市型ホテル（スタッフ）,販売量の動き,・宿泊、一般宴会は予算を達成するものの、レストランは低迷している。
,,□,都市型ホテル（スタッフ）,お客様の様子,・法人、一般企業より会合の問い合わせは順調に推移しているが、婚礼利用が伸び悩んでいるため会社全体の売上は厳しい。
,,□,旅行代理店（従業員）,販売量の動き,・個人関係は夏がボリュームゾーンであるが、思うように伸びていない。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資、並びに、経費削減に関する意識に変化はない。
,,□,遊園地（経営者）,来客数の動き,・お盆の期間中は天候不順で、花火のイベントを一部中止するなどしたが、大崩れまではいかなかった。何とか計画値に並ぶところまできたが、上向くまでにはまだ遠い。
,,□,美容室（経営者）,来客数の動き,・客の回転率が鈍化しており、２、３か月前と同様に、前年同期を下回る状況が続いている。
,,▲,商店街（代表者）,販売量の動き,・二極分化の傾向が顕著になった。これまで低迷していた高級、高額商品がすんなり売れたかと思えば、中級以下の低額商品の売行きは明らかにマイナス傾向に入っている。売手側の悩み、迷いが深刻になっている。新しい形の商業不況に陥るのではないかと心配している。
,,▲,スーパー（店長）,競争相手の様子,・売上の高いお盆期間は前年実績をクリアしたが、前後の売上は前年を割っているため、今月の既存店前期比は98％になっている。８月は気温も高く夏物商材の売行きが回復したが、それでも前年並みでプラスにはならなかった。
,,▲,衣料品専門店（経営者）,来客数の動き,・当月は残暑の影響が大きく、前月に売れていた初秋物の動きが止まった。暑い日が続いているため、来客数が激減している。
,,▲,衣料品専門店（店長）,来客数の動き,・天候に振り回されて厳しい状況が続いている。梅雨明けはしたが時期が遅かったので、夏物スーツの購入を我慢する客も多く、販売は不調である。
,,▲,衣料品専門店（店長）,来客数の動き,・当月は秋物の立ち上がりの時期であるが、とても暑い日が続いたため、客は秋物を見ようという気持ちにならず、かといって夏物にはもう興味がない、という状態だった。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・財布の中身はいっしょなので、この単価では販売数量が減るだけである。
,,▲,高級レストラン（経営者）,お客様の様子,・仕入先の酒屋の販売量も低下しているとのことである。市場でもいい魚は出ていないので、少なくともこの地方に限っての景気は停滞している。
,,▲,高級レストラン（支配人）,来客数の動き,・宿泊部門は客数を維持しているが、レストラン部門は低迷している。特にお盆の時期は動きが全くなかった。
,,▲,一般レストラン（経営者）,それ以外,・景気が良くなっているというのは一部の大企業のことではないか。少なくとも夜の飲食業については、当店だけでなく周囲の店も良くなっていない。客も様々な業種の人がいるが、良くない話ばかりであり先がみえない状況である。
,,▲,都市型ホテル（経営者）,来客数の動き,・梅雨が明けて急に暑くなり、個人客の動きは非常に悪くなった。あわせて、法人関係の動きは長期の休みもあり極端に少なくなった。よって、来客数は大幅にダウンしている。
,,▲,タクシー運転手,販売量の動き,・前月との比較ではさほど変わっていないので、悪くなっているという印象は薄いが、前月の悪くなった状態を引きずっている。
,,▲,通信会社（営業担当）,単価の動き,・原油高騰に伴い、クリーニング代、冷凍食品、ガソリン等、あらゆる物価がじわりじわり上昇してきている。
,,▲,美容室（経営者）,お客様の様子,・景気回復に影響があると思われる夏期も、行楽シーズンでの出費のしわ寄せがくるため、美容業界では逆に不景気となる。もう少し景気の回復がなされれば、余裕が出てくる。
,,▲,その他サービス［自動車整備業］（経営者）,お客様の様子,・燃料費の増加に伴って、修理費が削減される傾向にある。
,,▲,住宅販売会社（従業員）,来客数の動き,・常設展示場への来場者がほとんどなく、新規顧客がないに等しい。
,,×,住関連専門店（経営者）,来客数の動き,・来店者数が例年よりも少なくなっている。誘客のための催事を考えなければならない。
,,×,観光型旅館（経営者）,来客数の動き,・前年12月より前年比マイナスの月が続いていたが、７、８月は特に落ち込みがひどい。お盆の集客も思わしくなく、例年では考えられない状況だが空室の発生した日もあった。当旅館だけではなく温泉地全体で低迷している。
"企業
動向
関連

(東北)",,◎,農林水産業（従業者）,受注価格や販売価格の動き,・７月の長雨、日照不足の影響を心配していたが、当月は天候が回復し、桃の品質が特に良く、甘みも増したため販売価格も良かった。注文数が前年より５％程度増加した。
,,○,食料品製造業（経営者）,受注量や販売量の動き,・牛タンの原材料の仕入価格相場が下がってきたことから、商品の内容量を増やしたところ好評であり、販売量が増加した。
,,○,繊維工業（総務担当）,受注量や販売量の動き,・各アパレルメーカーは展示会発注を手控えていたが、売れ筋をつかみ、品ぞろえの関係からの受注が増えている。納期遅れが心配である。
,,○,木材木製品製造業（経営者）,受注価格や販売価格の動き,・住宅部材の需給環境が改善されつつあり、収益改善がやや進む。
,,○,輸送業（従業員）,取引先の様子,・中国向けのデジタル製品の輸出が上向いてきた。
,,○,その他非製造業［飲食料品卸売業］（経営者）,取引先の様子,・高温多湿のため、飲料水、冷菓、乾麺、調味料などが非常によく売れた。１品単価は下がっているが、点数は５％ほど増えた。
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・自動車部品、民生機器ともに高水準にあるが、３か月前との比較では大きな変化はない。
,,□,電気機械器具製造業（経営者）,取引先の様子,・地域の状況は全般的に順調に推移しており、大きな変化はない。ただし、相変わらず原材料価格の高騰が各社に影響しており、それを吸収するために変動費の削減を模索している。
,,□,建設業（従業員）,受注量や販売量の動き,・民間設備投資は活発であるが、公共工事が少ないこと、単価が低下していることにより受注総額は減少している。
,,□,金融業（融資担当）,それ以外,・８月に入り天候が回復、併せて祭等のイベントによる観光客の入込も目立つようになり街全体が活気を帯びたが、後半以降は特段のイベント等もなく、これまでの状態に戻った。
,,□,広告業協会（役員）,取引先の様子,・新聞、テレビ、ラジオなどのマスコミ広告は、このところ出入りはあるものの、増減は少なく推移している。
,,□,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・販売実績が下げ止まり前年比をクリアしているが、相変わらず地元の実績が厳しい。東北の景気回復はまだまだ先である。
,,□,その他企業［企画業］（経営者）,取引先の様子,・得意先である住宅会社各社の受注状況は、大きな変化がなく一定に推移している。
,,▲,電気機械器具製造業（営業担当）,取引先の様子,・親会社からの受注が激減するなど厳しい状況に置かれている企業があり、中小企業の景気は良いとはいえない状況である。
,,▲,新聞販売店［広告］（店主）,受注量や販売量の動き,・折込チラシが２か月連続で前年同月を下回り、かつ、前月を大きく下回っている。当地域だけでなく、都市圏でも１日の折り込みが５種類に満たない日もある、と運送業者から聞くが信じられないような状況である。２紙購読していた人が１紙にするなど、財布のひもが固くなっている。
,,▲,経営コンサルタント,取引先の様子,・ハウス栽培を行っている大規模農家は原油高を販売額で吸収できなくなっている。
,,▲,コピーサービス業（経営者）,受注量や販売量の動き,・例年、８月は１年の中でも最も数字が悪いが、前年と比較しても販売量が減少している。企業の購入形態も本社で一括というような動きになっている。
,,×,＊,＊,＊
"雇用
関連

(東北)",,◎,人材派遣会社（社員）,周辺企業の様子,・当月は企業側の事業規模拡大や移転に伴う募集が非常に多く、夏期休暇の影響など全くないほど募集は好調である。特に建設系企業の採用が積極的である。
,,○,人材派遣会社（社員）,求人数の動き,・インターネットでの求人件数が増えた。
,,○,職業安定所（職員）,求人数の動き,・平成19年３月高校卒業予定者にかかわる求人の受理状況は、７月末現在累計は前年比７割増となっている。業種別でも製造業３割増、卸小売1.6割増、建設業９割増、宿泊業７割増など全ての業種で大幅に増加している。
,,○,職業安定所（職員）,それ以外,・ここ２、３年求人申込のなかった事業所や、初めて求人申込をする事業所からの求人が増えており、いくらか景気が上向いていると感じられる。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・東京や大阪からの求人募集は相変わらず好調だが、地元からのオーダーは少なくなっている。その中では派遣会社を中心に徐々に地元からのオーダーが増えつつあり、それが一般の募集までつながれば上向くのだが、現状ではそこまで至っていない。
,,□,新聞社［求人広告］（担当者）,周辺企業の様子,・新聞広告の申込は業種によりばらつきがある。スーパー関連の流通は好調だが、車のディーラーや住宅関連の出稿がない。広告売上全般では、横ばい状態である。
,,□,職業安定所（職員）,求職者数の動き,・新規求職者の減少傾向も一段落し、正規雇用を目指す在職求職者がやや増加している｡
,,▲,人材派遣会社（社員）,周辺企業の様子,・派遣先での派遣社員の残業時間は少なく、増員の依頼もほとんどない。派遣よりもコストの安いパートやバイトの求人は堅調の様子である。どの業界、どの企業もコストに敏感で余裕は感じられない。
,,×,－,－,－
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
